id,ticker,definition,horizon_days,is_lead_lag,complexity,sample_size,oos_sample_size,holdout_sample_size,expectancy,holdout_expectancy,hit_rate,median_outcome,family_size,family_corrected_p_value,block_bootstrap_p_value,confidence,discovery_experiment_id
pattern_223611997ffa,PHDC,return_3d:PHDC > 0.0033 AND return_5d:PHDC > 0.0070 -> forward_return_5d:PHDC,5,False,2,370,366,62,0.018241567241608775,0.02200772950339657,0.5765027322404371,0.014174990898905133,1,,,1.0,experiment_0e0ca6fdb941
pattern_6f3627226a77,PHDC,return_3d:PHDC > 0.0033 AND acceleration_5d:PHDC > 0.0002 -> forward_return_5d:PHDC,5,False,2,315,311,61,0.02641162395824331,0.01650754439201338,0.617363344051447,0.024096402059905216,1,,,1.0,experiment_0e0ca6fdb941
pattern_ba3dd154b277,PHDC,return_3d:PHDC > 0.0033 AND distance_from_high_5d:PHDC > -0.0383 -> forward_return_5d:PHDC,5,False,2,362,362,68,0.019243191933766928,0.01839488381339265,0.5939226519337016,0.014174990898905133,1,,,1.0,experiment_0e0ca6fdb941
pattern_5ffa506e8b7b,PHDC,return_3d:PHDC > 0.0033 AND distance_from_low_5d:PHDC > 0.0363 -> forward_return_5d:PHDC,5,False,2,372,372,55,0.0198225105730898,0.03072922609246143,0.5833333333333334,0.01473568126133874,1,,,1.0,experiment_0e0ca6fdb941
pattern_6373be9f91f7,PHDC,return_3d:PHDC > 0.0033 AND return_10d:PHDC > 0.0125 -> forward_return_5d:PHDC,5,False,2,311,309,53,0.015454862471213214,0.020573338403350017,0.56957928802589,0.013313561050813627,1,,,1.0,experiment_0e0ca6fdb941
pattern_aae453e8408e,PHDC,return_3d:PHDC > 0.0033 AND acceleration_10d:PHDC > -0.0008 -> forward_return_5d:PHDC,5,False,2,303,298,45,0.01747513558093502,0.027513577698304873,0.587248322147651,0.012492449129089169,1,,,1.0,experiment_0e0ca6fdb941
pattern_517e5215957a,PHDC,return_3d:PHDC > 0.0033 AND distance_from_high_20d:PHDC > -0.0699 -> forward_return_5d:PHDC,5,False,2,314,314,62,0.01410328095988163,0.02276216579823822,0.5382165605095541,0.010010942965218851,1,,,1.0,experiment_0e0ca6fdb941
pattern_010a818a7452,PHDC,return_3d:PHDC > 0.0033 AND return_60d:PHDC > 0.1198 -> forward_return_5d:PHDC,5,False,2,236,236,57,0.01672644851394599,0.009513863554171048,0.5338983050847458,0.008817896152489586,1,,,1.0,experiment_0e0ca6fdb941
pattern_ddba0838c086,PHDC,return_3d:PHDC > 0.0033 AND distance_from_high_60d:PHDC > -0.1007 -> forward_return_5d:PHDC,5,False,2,269,269,69,0.01783544283410986,0.014220146279782409,0.5427509293680297,0.00956936925734891,1,,,1.0,experiment_0e0ca6fdb941
pattern_76332f9122b9,PHDC,return_3d:PHDC > 0.0033 AND volatility_3d:PHDC > 0.0159 -> forward_return_5d:PHDC,5,False,2,282,279,46,0.018176874166424523,0.013796514820175822,0.5627240143369175,0.013953512441753784,1,,,1.0,experiment_0e0ca6fdb941
pattern_0113293b9089,PHDC,return_3d:PHDC > 0.0033 AND volatility_10d:PHDC > 0.0232 -> forward_return_5d:PHDC,5,False,2,256,256,42,0.015170717733088512,0.023358686900641287,0.5546875,0.011034713171853394,1,,,1.0,experiment_0e0ca6fdb941
pattern_2e8624c33fa7,PHDC,return_3d:PHDC > 0.0033 AND volatility_60d:PHDC > 0.0268 -> forward_return_5d:PHDC,5,False,2,240,240,37,0.020836551040782657,0.015734152130486127,0.5916666666666667,0.021867613331286277,1,,,1.0,experiment_0e0ca6fdb941
pattern_e3439f24cfa5,PHDC,return_3d:PHDC > 0.0033 AND volatility_regime_pct:PHDC > 0.4664 -> forward_return_5d:PHDC,5,False,2,187,187,67,0.01889511480542162,0.021299345860055125,0.5561497326203209,0.013888942238726675,1,,,1.0,experiment_0e0ca6fdb941
pattern_2193bd7e65c9,PHDC,return_3d:PHDC > 0.0033 AND relative_volume_5d:PHDC > 0.9015 -> forward_return_5d:PHDC,5,False,2,276,273,54,0.019107053355851868,0.017679287175648272,0.6043956043956044,0.014978622253467189,1,,,1.0,experiment_0e0ca6fdb941
pattern_cb8284ed8fb9,PHDC,return_3d:PHDC > 0.0033 AND volume_acceleration_5d:PHDC > -0.0110 -> forward_return_5d:PHDC,5,False,2,248,246,48,0.016723617086120496,0.02214024529362121,0.5894308943089431,0.013633536746283707,1,,,1.0,experiment_0e0ca6fdb941
pattern_0b814f604c55,PHDC,return_3d:PHDC > 0.0033 AND price_volume_correlation_5d:PHDC > 0.3862 -> forward_return_5d:PHDC,5,False,2,278,275,66,0.021991621814457556,0.017814563714607354,0.6036363636363636,0.02278478812224004,1,,,1.0,experiment_0e0ca6fdb941
pattern_4300ea25821f,PHDC,return_3d:PHDC > 0.0033 AND rolling_volume_percentile_5d:PHDC > 0.5000 -> forward_return_5d:PHDC,5,False,2,223,220,41,0.016547367959851022,0.01774506040334448,0.6045454545454545,0.014223126355482037,1,,,1.0,experiment_0e0ca6fdb941
pattern_b2ddbefa7922,PHDC,return_3d:PHDC > 0.0033 AND volume_acceleration_10d:PHDC > 0.0042 -> forward_return_5d:PHDC,5,False,2,265,263,49,0.024364233197772506,0.0011877047939982425,0.6273764258555133,0.023148125152529935,1,,,1.0,experiment_0e0ca6fdb941
pattern_7739d303705d,PHDC,return_3d:PHDC > 0.0033 AND price_volume_correlation_10d:PHDC > 0.3787 -> forward_return_5d:PHDC,5,False,2,262,261,68,0.016837739027085376,0.025726714721974388,0.5900383141762452,0.016085775461857695,1,,,1.0,experiment_0e0ca6fdb941
pattern_320b9d6c305c,PHDC,return_3d:PHDC > 0.0033 AND turnover_anomaly_20d:PHDC > -0.2717 -> forward_return_5d:PHDC,5,False,2,295,293,58,0.018848728177159862,0.023205381703550923,0.5972696245733788,0.014978622253467189,1,,,1.0,experiment_0e0ca6fdb941
pattern_c419b304ddaa,PHDC,return_3d:PHDC > 0.0033 AND volume_acceleration_20d:PHDC > -0.0025 -> forward_return_5d:PHDC,5,False,2,269,269,47,0.021806988555316143,0.014221421580567294,0.6096654275092936,0.01780816906946864,1,,,1.0,experiment_0e0ca6fdb941
pattern_66fce9a19859,PHDC,return_3d:PHDC > 0.0033 AND market_percentile_5d:PHDC > 0.5357 -> forward_return_5d:PHDC,5,False,2,344,339,51,0.0197094810114655,0.014190460498124625,0.5958702064896755,0.014563093312173491,1,,,1.0,experiment_0e0ca6fdb941
pattern_52d826d5255b,PHDC,return_3d:PHDC > 0.0033 AND rank_change_5d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,291,287,49,0.021528931329730876,0.022637604351516908,0.5958188153310104,0.018461483724019866,1,,,1.0,experiment_0e0ca6fdb941
pattern_f709092d5085,PHDC,return_3d:PHDC > 0.0033 AND rank_change_10d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,277,273,37,0.016111032585655428,0.021847521239190242,0.5787545787545788,0.011887097285588446,1,,,1.0,experiment_0e0ca6fdb941
pattern_724c0a5e73cc,PHDC,acceleration_3d:PHDC > 0.0021 AND return_5d:PHDC > 0.0070 -> forward_return_5d:PHDC,5,False,2,256,253,49,0.021352099382501318,0.031623454823816025,0.5968379446640316,0.017283874451254646,1,,,1.0,experiment_0e0ca6fdb941
pattern_a4231c9651e1,PHDC,acceleration_3d:PHDC > 0.0021 AND acceleration_5d:PHDC > 0.0002 -> forward_return_5d:PHDC,5,False,2,268,263,53,0.028178896526098243,0.019311526636860792,0.6273764258555133,0.02405063986415332,1,,,1.0,experiment_0e0ca6fdb941
pattern_358841a2778d,PHDC,acceleration_3d:PHDC > 0.0021 AND distance_from_high_5d:PHDC > -0.0383 -> forward_return_5d:PHDC,5,False,2,282,282,54,0.020358448551575967,0.02727360514251423,0.599290780141844,0.014444604812633386,1,,,1.0,experiment_0e0ca6fdb941
pattern_bddd9d53dd82,PHDC,acceleration_3d:PHDC > 0.0021 AND distance_from_low_5d:PHDC > 0.0363 -> forward_return_5d:PHDC,5,False,2,288,288,52,0.021750480076735558,0.03738924698236548,0.5902777777777778,0.015158015492155851,1,,,1.0,experiment_0e0ca6fdb941
pattern_a1f8160ec759,PHDC,acceleration_3d:PHDC > 0.0021 AND acceleration_10d:PHDC > -0.0008 -> forward_return_5d:PHDC,5,False,2,228,223,44,0.016272108198678168,0.031729229207498766,0.5919282511210763,0.012437858450770299,1,,,1.0,experiment_0e0ca6fdb941
pattern_623efd218f28,PHDC,acceleration_3d:PHDC > 0.0021 AND distance_from_high_20d:PHDC > -0.0699 -> forward_return_5d:PHDC,5,False,2,234,234,55,0.016873772947270372,0.03144726605773381,0.5512820512820513,0.012875709750791962,1,,,1.0,experiment_0e0ca6fdb941
pattern_6e5338ade539,PHDC,acceleration_3d:PHDC > 0.0021 AND volatility_60d:PHDC > 0.0268 -> forward_return_5d:PHDC,5,False,2,226,226,33,0.022384695433572126,0.03732301993415308,0.6017699115044248,0.023258057401715777,1,,,1.0,experiment_0e0ca6fdb941
pattern_b7f5a76488f7,PHDC,acceleration_3d:PHDC > 0.0021 AND relative_volume_5d:PHDC > 0.9015 -> forward_return_5d:PHDC,5,False,2,271,267,53,0.01870416969413043,0.024437951695714926,0.5955056179775281,0.014978622253467189,1,,,1.0,experiment_0e0ca6fdb941
pattern_dbe609b500c3,PHDC,acceleration_3d:PHDC > 0.0021 AND volume_acceleration_5d:PHDC > -0.0110 -> forward_return_5d:PHDC,5,False,2,260,256,53,0.015640076612319406,0.023166954533710045,0.59765625,0.014444604812633386,1,,,0.998,experiment_0e0ca6fdb941
pattern_cae8edcdbfd3,PHDC,acceleration_3d:PHDC > 0.0021 AND price_volume_correlation_5d:PHDC > 0.3862 -> forward_return_5d:PHDC,5,False,2,210,208,61,0.024638672766651895,0.024127296255243614,0.6153846153846154,0.02471145569093397,1,,,1.0,experiment_0e0ca6fdb941
pattern_e455684ec44e,PHDC,acceleration_3d:PHDC > 0.0021 AND rolling_volume_percentile_5d:PHDC > 0.5000 -> forward_return_5d:PHDC,5,False,2,223,219,42,0.018849921200605354,0.02174175236983363,0.5981735159817352,0.015337408730844512,1,,,1.0,experiment_0e0ca6fdb941
pattern_b8fd37c8bd87,PHDC,acceleration_3d:PHDC > 0.0021 AND volume_acceleration_10d:PHDC > 0.0042 -> forward_return_5d:PHDC,5,False,2,255,252,46,0.024228882538505248,0.008313830654545001,0.6150793650793651,0.01848266552027638,1,,,1.0,experiment_0e0ca6fdb941
pattern_97e8a58ed887,PHDC,acceleration_3d:PHDC > 0.0021 AND turnover_anomaly_20d:PHDC > -0.2717 -> forward_return_5d:PHDC,5,False,2,257,254,52,0.01875796229992792,0.030775638960427874,0.5866141732283464,0.015394939639391507,1,,,1.0,experiment_0e0ca6fdb941
pattern_6b7611fc9ba9,PHDC,acceleration_3d:PHDC > 0.0021 AND volume_acceleration_20d:PHDC > -0.0025 -> forward_return_5d:PHDC,5,False,2,251,250,47,0.019827080799198336,0.017101881411560667,0.584,0.014599304436260752,1,,,1.0,experiment_0e0ca6fdb941
pattern_ee2af58d54c6,PHDC,acceleration_3d:PHDC > 0.0021 AND market_percentile_5d:PHDC > 0.5357 -> forward_return_5d:PHDC,5,False,2,254,250,44,0.02092278588292261,0.020870772276463126,0.608,0.015215546400702846,1,,,1.0,experiment_0e0ca6fdb941
pattern_5f460e05a2e5,PHDC,acceleration_3d:PHDC > 0.0021 AND rank_change_5d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,253,245,42,0.02604007550101614,0.02914248351691784,0.6204081632653061,0.022440370945864336,1,,,1.0,experiment_0e0ca6fdb941
pattern_e43943626526,PHDC,acceleration_3d:PHDC > 0.0021 AND rank_change_10d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,211,207,36,0.013879514032492,0.026142352093510842,0.5652173913043478,0.00956936925734891,1,,,0.998,experiment_0e0ca6fdb941
pattern_4a590d225379,PHDC,return_5d:PHDC > 0.0070 AND acceleration_5d:PHDC > 0.0002 -> forward_return_5d:PHDC,5,False,2,340,335,68,0.022396516176290696,0.017449651283107357,0.5880597014925373,0.018131117581258505,1,,,1.0,experiment_0e0ca6fdb941
pattern_9904f4b8e3bd,PHDC,return_5d:PHDC > 0.0070 AND distance_from_high_5d:PHDC > -0.0383 -> forward_return_5d:PHDC,5,False,2,346,346,61,0.01890610765889272,0.02062734743844789,0.5895953757225434,0.01452791679069189,1,,,1.0,experiment_0e0ca6fdb941
pattern_b586ec6c026c,PHDC,return_5d:PHDC > 0.0070 AND distance_from_low_5d:PHDC > 0.0363 -> forward_return_5d:PHDC,5,False,2,374,374,59,0.018827870844889252,0.027264423784353026,0.5802139037433155,0.014444604812633386,1,,,1.0,experiment_0e0ca6fdb941
pattern_7328083fe8ca,PHDC,return_5d:PHDC > 0.0070 AND return_10d:PHDC > 0.0125 -> forward_return_5d:PHDC,5,False,2,352,350,54,0.015542869867616002,0.021771846641181723,0.56,0.011713448292808428,1,,,1.0,experiment_0e0ca6fdb941
pattern_a4fc36e5ce6b,PHDC,return_5d:PHDC > 0.0070 AND acceleration_10d:PHDC > -0.0008 -> forward_return_5d:PHDC,5,False,2,332,326,39,0.015676668152408875,0.04198123940874065,0.5613496932515337,0.00985244657619282,1,,,1.0,experiment_0e0ca6fdb941
pattern_56c62d496692,PHDC,return_5d:PHDC > 0.0070 AND distance_from_high_20d:PHDC > -0.0699 -> forward_return_5d:PHDC,5,False,2,328,328,63,0.014697431951647782,0.023276694901170993,0.5457317073170732,0.00985244657619282,1,,,1.0,experiment_0e0ca6fdb941
pattern_14a0ac174232,PHDC,return_5d:PHDC > 0.0070 AND return_60d:PHDC > 0.1198 -> forward_return_5d:PHDC,5,False,2,244,244,58,0.01657076189507342,0.012435757417740926,0.5286885245901639,0.006564023717968985,1,,,1.0,experiment_0e0ca6fdb941
pattern_c02001b4e511,PHDC,return_5d:PHDC > 0.0070 AND distance_from_high_60d:PHDC > -0.1007 -> forward_return_5d:PHDC,5,False,2,287,287,72,0.019207764227144902,0.01611526262842952,0.554006968641115,0.010989038134846557,1,,,1.0,experiment_0e0ca6fdb941
pattern_3981c3d151db,PHDC,return_5d:PHDC > 0.0070 AND volatility_3d:PHDC > 0.0159 -> forward_return_5d:PHDC,5,False,2,275,273,44,0.01758608982029368,0.017040428704980935,0.5677655677655677,0.014563093312173491,1,,,1.0,experiment_0e0ca6fdb941
pattern_a68eb54e6321,PHDC,return_5d:PHDC > 0.0070 AND volatility_60d:PHDC > 0.0268 -> forward_return_5d:PHDC,5,False,2,245,245,36,0.019938593992758272,0.019986843607809324,0.6,0.02008931968855296,1,,,1.0,experiment_0e0ca6fdb941
pattern_dfae8ca737ab,PHDC,return_5d:PHDC > 0.0070 AND volatility_regime_pct:PHDC > 0.4664 -> forward_return_5d:PHDC,5,False,2,187,187,68,0.018776746489606602,0.023811583630737165,0.5668449197860963,0.015452470547938501,1,,,1.0,experiment_0e0ca6fdb941
pattern_f189fa816c4b,PHDC,return_5d:PHDC > 0.0070 AND relative_volume_5d:PHDC > 0.9015 -> forward_return_5d:PHDC,5,False,2,252,251,49,0.018306304760325687,0.02181356284735978,0.5896414342629482,0.014978622253467189,1,,,1.0,experiment_0e0ca6fdb941
pattern_12b3d78bd89b,PHDC,return_5d:PHDC > 0.0070 AND price_volume_correlation_5d:PHDC > 0.3862 -> forward_return_5d:PHDC,5,False,2,325,320,74,0.020713296168894856,0.02335053528302423,0.590625,0.017372068443640445,1,,,1.0,experiment_0e0ca6fdb941
pattern_24cf29ee494c,PHDC,return_5d:PHDC > 0.0070 AND rolling_volume_percentile_5d:PHDC > 0.5000 -> forward_return_5d:PHDC,5,False,2,201,199,35,0.016458214303688483,0.024724588884105968,0.5979899497487438,0.01449274026921029,1,,,1.0,experiment_0e0ca6fdb941
pattern_26fdde601348,PHDC,return_5d:PHDC > 0.0070 AND volume_acceleration_10d:PHDC > 0.0042 -> forward_return_5d:PHDC,5,False,2,260,258,44,0.0235074386632022,0.003817389327735589,0.6162790697674418,0.022035901759190048,1,,,1.0,experiment_0e0ca6fdb941
pattern_b60bf670e36b,PHDC,return_5d:PHDC > 0.0070 AND price_volume_correlation_10d:PHDC > 0.3787 -> forward_return_5d:PHDC,5,False,2,293,293,68,0.016626300794572346,0.026803969733394273,0.5631399317406144,0.01254703980740804,1,,,1.0,experiment_0e0ca6fdb941
pattern_e618f455ebdc,PHDC,return_5d:PHDC > 0.0070 AND turnover_anomaly_20d:PHDC > -0.2717 -> forward_return_5d:PHDC,5,False,2,290,289,50,0.017052601302265873,0.0320418360139299,0.5882352941176471,0.014563093312173491,1,,,1.0,experiment_0e0ca6fdb941
pattern_77e6530fd72c,PHDC,return_5d:PHDC > 0.0070 AND volume_acceleration_20d:PHDC > -0.0025 -> forward_return_5d:PHDC,5,False,2,263,262,46,0.016375489202044922,0.020317722970229733,0.5801526717557252,0.013903150660011958,1,,,1.0,experiment_0e0ca6fdb941
pattern_74eee1ed9450,PHDC,return_5d:PHDC > 0.0070 AND market_percentile_5d:PHDC > 0.5357 -> forward_return_5d:PHDC,5,False,2,402,396,61,0.017350395658012663,0.016500808918884734,0.5757575757575758,0.014174990898905133,1,,,1.0,experiment_0e0ca6fdb941
pattern_6510c0e42bc9,PHDC,return_5d:PHDC > 0.0070 AND rank_change_5d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,313,308,58,0.019830456156427787,0.023484615990871486,0.5876623376623377,0.01870742256968578,1,,,1.0,experiment_0e0ca6fdb941
pattern_5a96fe4f87e3,PHDC,return_5d:PHDC > 0.0070 AND rank_change_10d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,311,306,35,0.014602416618830076,0.0355513744742256,0.5522875816993464,0.00937183624408064,1,,,1.0,experiment_0e0ca6fdb941
pattern_96c1f37cec07,PHDC,acceleration_5d:PHDC > 0.0002 AND distance_from_high_5d:PHDC > -0.0383 -> forward_return_5d:PHDC,5,False,2,314,314,61,0.02459358032655469,0.019631609120676297,0.5987261146496815,0.017809928307474708,1,,,1.0,experiment_0e0ca6fdb941
pattern_e7b4311c7ff4,PHDC,acceleration_5d:PHDC > 0.0002 AND distance_from_low_5d:PHDC > 0.0363 -> forward_return_5d:PHDC,5,False,2,304,304,55,0.027441309483284586,0.017826632342544935,0.6118421052631579,0.025422441084341392,1,,,1.0,experiment_0e0ca6fdb941
pattern_70b57c9a40d0,PHDC,acceleration_5d:PHDC > 0.0002 AND return_10d:PHDC > 0.0125 -> forward_return_5d:PHDC,5,False,2,222,221,42,0.025398900624195905,0.01413869423642573,0.6063348416289592,0.02505694121642532,1,,,1.0,experiment_0e0ca6fdb941
pattern_95e17cc31fac,PHDC,acceleration_5d:PHDC > 0.0002 AND acceleration_10d:PHDC > -0.0008 -> forward_return_5d:PHDC,5,False,2,239,234,38,0.02381410753510953,0.031771643102348666,0.5982905982905983,0.017634215752747442,1,,,1.0,experiment_0e0ca6fdb941
pattern_9a39a27b7165,PHDC,acceleration_5d:PHDC > 0.0002 AND return_20d:PHDC > 0.0348 -> forward_return_5d:PHDC,5,False,2,206,206,47,0.021596755002731973,0.009528749391212529,0.5825242718446602,0.016368172499596573,1,,,1.0,experiment_0e0ca6fdb941
pattern_d78a92d9410f,PHDC,acceleration_5d:PHDC > 0.0002 AND acceleration_20d:PHDC > 0.0033 -> forward_return_5d:PHDC,5,False,2,216,216,39,0.018073972023308522,0.025744571653720252,0.5879629629629629,0.017372068443640445,1,,,1.0,experiment_0e0ca6fdb941
pattern_920ecac3b053,PHDC,acceleration_5d:PHDC > 0.0002 AND distance_from_high_20d:PHDC > -0.0699 -> forward_return_5d:PHDC,5,False,2,237,237,60,0.020697088458907876,0.02538862223436301,0.5611814345991561,0.014563093312173491,1,,,1.0,experiment_0e0ca6fdb941
pattern_f39cbff0e659,PHDC,acceleration_5d:PHDC > 0.0002 AND return_60d:PHDC > 0.1198 -> forward_return_5d:PHDC,5,False,2,200,200,51,0.025033316352353004,0.006517629154000905,0.57,0.011516772566807035,1,,,1.0,experiment_0e0ca6fdb941
pattern_4559d73c79c2,PHDC,acceleration_5d:PHDC > 0.0002 AND distance_from_high_60d:PHDC > -0.1007 -> forward_return_5d:PHDC,5,False,2,203,203,64,0.0299186302075015,0.01200240231515712,0.5960591133004927,0.024721854819886407,1,,,1.0,experiment_0e0ca6fdb941
pattern_e03c65699866,PHDC,acceleration_5d:PHDC > 0.0002 AND volatility_60d:PHDC > 0.0268 -> forward_return_5d:PHDC,5,False,2,220,220,30,0.02746970433814489,0.009782748072614245,0.6136363636363636,0.030931092420033307,1,,,1.0,experiment_0e0ca6fdb941
pattern_4d175f5fab0c,PHDC,acceleration_5d:PHDC > 0.0002 AND volatility_regime_pct:PHDC > 0.4664 -> forward_return_5d:PHDC,5,False,2,178,178,67,0.02862324222027651,0.01862254704352471,0.6404494382022472,0.030321144392202133,1,,,1.0,experiment_0e0ca6fdb941
pattern_9901c9b94ca5,PHDC,acceleration_5d:PHDC > 0.0002 AND relative_volume_5d:PHDC > 0.9015 -> forward_return_5d:PHDC,5,False,2,250,247,48,0.026456965714319613,0.018593285007818965,0.6234817813765182,0.023121364978047575,1,,,1.0,experiment_0e0ca6fdb941
pattern_c6d0f8f7ffff,PHDC,acceleration_5d:PHDC > 0.0002 AND volume_acceleration_5d:PHDC > -0.0110 -> forward_return_5d:PHDC,5,False,2,248,244,47,0.02293341947112646,0.014885169484368079,0.6147540983606558,0.015151970836602874,1,,,1.0,experiment_0e0ca6fdb941
pattern_e7545f85eb18,PHDC,acceleration_5d:PHDC > 0.0002 AND price_volume_correlation_5d:PHDC > 0.3862 -> forward_return_5d:PHDC,5,False,2,272,268,75,0.029827269963994815,0.0237644188700543,0.6268656716417911,0.02583056871491558,1,,,1.0,experiment_0e0ca6fdb941
pattern_d7abed790cb9,PHDC,acceleration_5d:PHDC > 0.0002 AND rolling_volume_percentile_5d:PHDC > 0.5000 -> forward_return_5d:PHDC,5,False,2,195,192,34,0.026973033407035617,0.017224998410942827,0.6354166666666666,0.023993540754902905,1,,,1.0,experiment_0e0ca6fdb941
pattern_4d6428651562,PHDC,acceleration_5d:PHDC > 0.0002 AND volume_acceleration_10d:PHDC > 0.0042 -> forward_return_5d:PHDC,5,False,2,262,260,44,0.03061802228189188,0.011410389527730547,0.6384615384615384,0.024889398018155866,1,,,1.0,experiment_0e0ca6fdb941
pattern_4d5e9e3508d5,PHDC,acceleration_5d:PHDC > 0.0002 AND price_volume_correlation_10d:PHDC > 0.3787 -> forward_return_5d:PHDC,5,False,2,201,201,65,0.02846386527223301,0.024639248003743643,0.6268656716417911,0.028387069702148438,1,,,1.0,experiment_0e0ca6fdb941
pattern_d86a2486ea50,PHDC,acceleration_5d:PHDC > 0.0002 AND turnover_anomaly_20d:PHDC > -0.2717 -> forward_return_5d:PHDC,5,False,2,258,255,53,0.024642841402230446,0.029146522645263392,0.611764705882353,0.023121364978047575,1,,,1.0,experiment_0e0ca6fdb941
pattern_97f7b859556d,PHDC,acceleration_5d:PHDC > 0.0002 AND volume_acceleration_20d:PHDC > -0.0025 -> forward_return_5d:PHDC,5,False,2,244,243,50,0.02214223588966554,0.020079522562528988,0.5843621399176955,0.017283874451254646,1,,,1.0,experiment_0e0ca6fdb941
pattern_4660630ca779,PHDC,acceleration_5d:PHDC > 0.0002 AND price_volume_correlation_20d:PHDC > 0.3862 -> forward_return_5d:PHDC,5,False,2,170,170,68,0.022300897293620836,0.014679232925961488,0.6176470588235294,0.023793726744086273,1,,,1.0,experiment_0e0ca6fdb941
pattern_8537a7453ffb,PHDC,acceleration_5d:PHDC > 0.0002 AND market_percentile_5d:PHDC > 0.5357 -> forward_return_5d:PHDC,5,False,2,329,324,52,0.02455439917953702,0.006279447653818664,0.6111111111111112,0.023793726744086273,1,,,1.0,experiment_0e0ca6fdb941
pattern_60c0398978bf,PHDC,acceleration_5d:PHDC > 0.0002 AND rank_change_5d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,364,355,61,0.021961878652474082,0.02103434941222478,0.5859154929577465,0.01780816906946864,1,,,1.0,experiment_0e0ca6fdb941
pattern_a1dd961f9795,PHDC,acceleration_5d:PHDC > 0.0002 AND market_percentile_10d:PHDC > 0.5357 -> forward_return_5d:PHDC,5,False,2,233,232,44,0.019021367983899,0.002986507197565259,0.5775862068965517,0.014563093312173491,1,,,1.0,experiment_0e0ca6fdb941
pattern_4163bdd528a7,PHDC,acceleration_5d:PHDC > 0.0002 AND rank_change_10d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,232,228,29,0.021774641807416603,0.019593355589461247,0.5833333333333334,0.01452791679069189,1,,,1.0,experiment_0e0ca6fdb941
pattern_77c207d89ce6,PHDC,acceleration_5d:PHDC > 0.0002 AND market_percentile_20d:PHDC > 0.5357 -> forward_return_5d:PHDC,5,False,2,222,222,37,0.020421765369969033,0.005912159007711753,0.5720720720720721,0.014563093312173491,1,,,1.0,experiment_0e0ca6fdb941
pattern_ecbc2d3674c6,PHDC,acceleration_5d:PHDC > 0.0002 AND rank_change_20d:PHDC > 0.0000 -> forward_return_5d:PHDC,5,False,2,214,214,29,0.01769642506826715,0.01088645840966812,0.5700934579439252,0.01452791679069189,1,,,1.0,experiment_0e0ca6fdb941
pattern_13718d0b109f,PHDC,distance_from_high_5d:PHDC > -0.0383 AND distance_from_low_5d:PHDC > 0.0363 -> forward_return_5d:PHDC,5,False,2,330,330,50,0.020180805078477592,0.02507022361929237,0.5878787878787879,0.01392122734024023,1,,,1.0,experiment_0e0ca6fdb941
pattern_a1c68331b9e5,PHDC,distance_from_high_5d:PHDC > -0.0383 AND return_10d:PHDC > 0.0125 -> forward_return_5d:PHDC,5,False,2,293,293,52,0.018629006205833774,0.015592331619879048,0.5938566552901023,0.014563093312173491,1,,,1.0,experiment_0e0ca6fdb941
pattern_c4648afb32c9,PHDC,distance_from_high_5d:PHDC > -0.0383 AND acceleration_10d:PHDC > -0.0008 -> forward_return_5d:PHDC,5,False,2,297,297,46,0.017969985837758665,0.026946317629788864,0.5824915824915825,0.011887097285588446,1,,,1.0,experiment_0e0ca6fdb941
pattern_9477696d5dae,PHDC,distance_from_high_5d:PHDC > -0.0383 AND return_20d:PHDC > 0.0348 -> forward_return_5d:PHDC,5,False,2,254,254,50,0.015255438069826944,0.012210568344573016,0.5787401574803149,0.013257434358858924,1,,,1.0,experiment_0e0ca6fdb941
pattern_239fad58e5e4,PHDC,distance_from_high_5d:PHDC > -0.0383 AND acceleration_20d:PHDC > 0.0033 -> forward_return_5d:PHDC,5,False,2,256,256,40,0.014670424812818215,0.030139384908499944,0.609375,0.014563093312173491,1,,,1.0,experiment_0e0ca6fdb941
pattern_40de2a3beef9,PHDC,distance_from_high_5d:PHDC > -0.0383 AND distance_from_high_20d:PHDC > -0.0699 -> forward_return_5d:PHDC,5,False,2,328,328,66,0.01494443837812233,0.024401326102944872,0.551829268292683,0.011656384032168749,1,,,1.0,experiment_0e0ca6fdb941
pattern_e0cac1241c95,PHDC,distance_from_high_5d:PHDC > -0.0383 AND distance_from_high_60d:PHDC > -0.1007 -> forward_return_5d:PHDC,5,False,2,257,257,72,0.018293088674417184,0.010572451341279935,0.556420233463035,0.010657197491960783,1,,,1.0,experiment_0e0ca6fdb941
pattern_4e35bbe68906,PHDC,distance_from_high_5d:PHDC > -0.0383 AND volatility_3d:PHDC > 0.0159 -> forward_return_5d:PHDC,5,False,2,221,221,34,0.021514018518014637,0.02081253106217371,0.5882352941176471,0.015698572437853595,1,,,1.0,experiment_0e0ca6fdb941
